crawl_timestamp,uniq_id,page_url,article_title,sub_title,author_name,post_date,article_content,image_url
"Aug 22, 2026 @ 19:33:05.973",e51afef16d1767cac1e72ad9c4842d56,https://etretail.com/brand-solutions/integrated-campaigns?utm_source=main_menu&utm_medium=latestNews,Customised Retail Industry Campaign and Media Partnership | ET Retail,Visit us for Customised Retail Industry Campaign and Media Partnership at ET Retail. Our team will design a customised campaign for Retail Sector and provide Editorial support to meet your objectives. Get a quote now.,www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.008",5828f9b127d495efee9050f8c7cfe47d,https://etretail.com/brand-solutions/bespoke-events?utm_source=main_menu&utm_medium=latestNews,"Retail Industry Leaders Roundtables, Experiential Event and Roadshow | Retail Bespoke Event","Retail Bespoke Event: Visit us for Retail Industry Leaders Roundtables, Experiential Event and Roadshow at ET Retail. Let us help you to connect with your TG, Curate your own Award IPs and Build your brand's rapport with Influential decision-makers.",www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.013",6f068b3123715bd92794a083b13d5eb2,https://etretail.com/brand-solutions/virtual-engagement?utm_source=main_menu&utm_medium=latestNews,"Virtual Retail Events, Webinars and Conferences for Retail Industry | ET Retail","Virtual Retail Events Organiser: Looking to do an event and engage with Retail industry peers? Partner with our teams and curate your own online Retail Industry events, webinars, conferences, quiz, hackathon and podcasts.",www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.019",9723d752f738028d5252bbafc8fe56a6,https://etretail.com/brand-solutions/advertorial?utm_source=main_menu&utm_medium=latestNews,Feature your brand with our sponsored editorial content for Retail Industry,"Collaborate with our content team to craft stories that convey your brand's perspective to create your thought leadership. We at ET Retail help you to provide Retail Industry sponsored editorial content, customised newsletters and website widgets.",www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.600",2af45f571ca612f8fb4f07829a34cb72,https://etretail.com/brand-solutions/digital-branding-and-awareness?utm_source=main_menu&utm_medium=latestNews,Digital Branding & Awareness Campaigns for Retail Industry | ET Retail,"Enhance brand visibility and engagements to boost your business growth with ET Retail's digital branding assets such as lead generation, banner promotions, social media promotions for Retail stakeholders.",www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.601",fdb5e06bc597cc4537591c3c08088640,https://etretail.com/brand-solutions/videos?utm_source=main_menu&utm_medium=latestNews,Video Solution Services for Retail Industry | ET Retail,"Visit us for customised Video solutions for Retail Industry, Showcase your stories to your TG, get more details at ET Retail.",www.ETRetail.com,,,https://st.etb2bimg.com/Themes/Release/images/responsive/etretail-logo-400x400.jpg
"Aug 22, 2026 @ 19:33:06.601",9def663d15790e018f2c065682c04487,https://etretail.com/news/apparel-fashion/levis-bets-on-bigger-stores-womens-wear-and-denim-lifestyle-to-drive-next-phase-of-india-growth/133415570?utm_source=top_story&utm_medium=latestNews,"Levi’s bets on bigger stores, women’s wear and denim lifestyle to drive next phase of India growth","Levi's is enhancing its presence in India by launching larger retail spaces, promoting women's fashion, and moving beyond traditional denim. As the company aims for significant growth, it emphasizes consumer experience and localized product design to adapt swiftly to market trends.",www.ETRetail.com,,,"https://etimg.etb2bimg.com/thumb/msid-133415570,imgsize-54188,width-1200,height=627,overlay-etretail,resizemode-75/apparel-fashion/levis-bets-on-bigger-stores-womens-wear-and-denim-lifestyle-to-drive-next-phase-of-india-growth.jpg"
"Aug 22, 2026 @ 19:33:06.614",34920abfc9e79e535e0bb5db6bd5abca,https://etretail.com/news/consumer-durables-and-information-technology/consumer-electronics/apple-expected-to-expand-manufacturing-beyond-iphones/133416549?utm_source=top_story&utm_medium=latestNews,Apple expected to expand manufacturing beyond iPhones,"India anticipates a major expansion of Apple and Google's manufacturing operations beyond China, introducing new schemes to boost local electronics production and exports.",www.ETRetail.com,,,"https://etimg.etb2bimg.com/thumb/msid-133416549,imgsize-86680,width-1200,height=627,overlay-etretail,resizemode-75/consumer-durables-and-information-technology/consumer-electronics/apple-expected-to-expand-manufacturing-beyond-iphones.jpg"
"Aug 22, 2026 @ 19:33:07.172",5f6a1fda747abaaafddf52d6df543581,https://etretail.com/news/food-entertainment/grocery/carlsberg-india-posts-strong-volume-growth-in-h1-ipo-process-underway-global-ceo-aarup-andersen-/133400039?utm_source=top_story&utm_medium=latestNews,"Carlsberg India posts strong volume growth in H1, IPO process underway: Global CEO Aarup-Andersen.","Carlsberg India's business shows impressive volume growth in the first half of 2026, with an IPO filing underway. CEO Jacob Aarup-Andersen highlights gains from flagship brands Carlsberg and Tuborg in the burgeoning Indian market.",www.ETRetail.com,,,"https://etimg.etb2bimg.com/thumb/msid-133400039,imgsize-160934,width-1200,height=627,overlay-etretail,resizemode-75/food-entertainment/grocery/carlsberg-india-posts-strong-volume-growth-in-h1-ipo-process-underway-global-ceo-aarup-andersen-.jpg"
"Aug 22, 2026 @ 19:33:07.201",fde0b02cc21b8f6abad64e860f8e2b76,https://etretail.com/news/food-entertainment/personal-care-pet-supplies-liquor/colgate-india-names-manish-anandani-as-managing-director/133395453?utm_source=top_story&utm_medium=latestNews,Colgate India names Manish Anandani as managing director,"Manish Anandani has been appointed as the new managing director and CEO of Colgate-Palmolive (India) Ltd., set to take over from Prabha Narasimhan on September 28, following Narasimhan's promotion to a regional role. Anandani returns to Colgate with extensive experience in sales and marketing.",www.ETRetail.com,,,"https://etimg.etb2bimg.com/thumb/msid-133395453,imgsize-69938,width-1200,height=627,overlay-etretail,resizemode-75/food-entertainment/personal-care-pet-supplies-liquor/colgate-india-names-manish-anandani-as-managing-director.jpg"
