crawl_timestamp,uniq_id,page_url,article_title,sub_title,author_name,post_date,article_content,image_url
"Feb 07, 2026 @ 23:20:33.439",1df90d0174ecc54df207fac4d07ed86f,https://www.vogue.in/content/dont-miss-the-lion-motifs-on-nita-ambanis-woven-silk-sari,Don't miss the lion motifs on Nita Ambani's woven silk sari,"She paired the look with statement gold jewellery, heavy with symbolism and gemstone detail",Nupur Sarvaiya,2026-02-07T05:00:00.000Z,"Nita Ambani stepped out in a woven red silk Traditional weaves often rely on flora and fauna designs like peacocks, parrots and elephants, but her sari leans into symbolism with a striking deviation. Ambani’s drape illustrates lion motifs seated within a diamond-shaped floral border. The zari weaving appears in antique gold and is framed by a geometrical border that is further edged with aari embroidery and sequin work. The same techniques are translated onto the blouse’s sleeves and scooped neckline. Turn around, and the meticulous detailing truly begins. The back features two embroidered lions facing each other, anchored by floral elements and a jaal pattern. She wore a gold necklace constructed from a sequence of elephant pendants, forming a dense, sculptural line at the collarbone. Parrot motifs dropped from the strand, finished with emeralds. She paired it with matching drop earrings and a pair of gajra bangles set with uncut diamonds and emeralds, finished with three jhumka-style domes. Her beauty choices echoed the timelessness of her red silk sari. Ritika Kadam styled her locks into a neat braided bun and adorned it with fresh roses. Makeup stayed luminous with a dewy base, kohled eyes and ","https://assets.vogue.in/photos/698629b6c69cdbc5d44fef8c/16:9/w_1280,c_limit/626820707_1927285017914528_7700356148039474004_n.jpg"
"Feb 07, 2026 @ 23:20:34.776",011b0f37de5b83c1f21225474e2d5f83,https://www.vogue.in/content/the-90s-dresses-are-creeping-back-into-our-wardrobes,The '90s dresses are creeping back into our wardrobes,"From slip to babydoll to spaghetti strap, here’s your cheat sheet to every ’90s dress that feels current again",Daisy Jones,2026-02-07T02:00:00.000Z,"What’s that I hear? Distant birdsong that heralds the arrival of spring 2026? Right now, you may not remember what it’s like to feel the sun on your skin, but soon it will be cute dress season, and more specifically, a return to 90s Following the garish, boom-boom vibe of the late ’80s, the ’90s ushered in a cooler, sleeker, and sometimes grungier feel. The dresses of the decade reflected this approach, via slips styled with very little else, and spaghetti-strap dresses accessorized with tiny shades. It’s a In 2026, ’90s dresses are – surprise! – back on the agenda. From the slip dresses that were all over the Chanel, Acne Studios, and Dolce & Gabbana’s spring/summer 2026 runways (the sheer black slips styled with bulky Does it get more ’90s than a slip dress? Probably not. The underwear as outerwear trend once again has us in a chokehold (searches for “slip dress” on Depop have tripled recently). Pair with jeans or boots for a grungier feel, or throw on without a bra if you’re livin’ la vida loca. One good thing about slip dresses is that you can find them at basically any thrift Chloé It-girl Daisy Edgar-Jones swears by a ruffly babydoll dress (I often think about that yellow minidress she wore last spring), as does supermodel-slash-actor Kaia Gerber. Even so, I personally think there’s no greater babydoll dress-wearer than Courtney Love – the way she styles it with Spaghetti-strap dresses will always be a spring and I lived in a velvet bodycon dress in the early 2010s (I was emulating the ’90s, choker and all), and now we’re seeing More of a cut than a style, the column dress – as in, ","https://assets.vogue.in/photos/6985a3961c83d30708c8a04a/16:9/w_1280,c_limit/1664014305"
"Feb 07, 2026 @ 23:20:35.893",62a4bc461a1def641bdede72956f2077,https://www.vogue.in/content/sonam-kapoors-custom-bubble-skirt-and-diana-pentys-frilled-dress-led-this-weeks-best-looks,Sonam Kapoor’s custom bubble skirt and Diana Penty’s frilled dress led this week’s best looks,Monochromatic palettes let draping do the heavy lifting,Vogue Staff,2026-02-06T17:09:33.831Z,"Drape emerged as the common thread running through this week’s best looks, seen across everything from Sonam Kapoor’s relaxed ","https://assets.vogue.in/photos/69859b74f153324a60df448d/16:9/w_1280,c_limit/SnapInsta.to_626622774_18568201021010901_431352330613123865_n.jpg"
"Feb 07, 2026 @ 23:20:36.996",bda6529262a8923a308e66b965ad08aa,https://www.vogue.in/content/neha-dhupias-urvashi-kaur-ensemble-recuts-archival-indian-textiles-into-modern-silhouettes,Neha Dhupia’s Urvashi Kaur ensemble recuts archival Indian textiles into modern silhouettes,Old textiles get a second life through sharper cuts and modern styling,Vogue Staff,2026-02-06T16:26:07.987Z,"Neha Dhupia’s Urvashi Kaur ensemble brings two different ideas of dressing into the same frame. The upper half leans toward tailoring: a striped tissue silk jacket, worn over a Cut wide and pieced together from upcycled Jewellery is down to a single note: a neckpiece by Amrapali Jewels worn close to the neck. Younten Tsomo pulls hair into a Dutch braid bun, while kohl-lined eyes and a Kaur frequently works with reclaimed textiles, allowing variation and irregularity to remain, which is where Dhupia's look finds its strength. “Add an accent here to give the look an editorial edge. A metallic watch should go a long way and do the heavy-lifting. open up the shirt a button or two more, and leave the blazer unbuttoned. Add an obi belt to the waistline to break up the silhouette,” says Vogue India fashion associate Manglien Gangte. ","https://assets.vogue.in/photos/6985ac097477070e34cc96f3/16:9/w_1280,c_limit/Brocade%20%E2%9C%94%EF%B8%8F%20Blazer%20%E2%9C%94%EF%B8%8F%20braids%20%E2%9C%94%EF%B8%8F%20black%20%E2%9C%94%EF%B8%8F%20Just%20all%20my%20favourite%20things%20with%20my%20favourite%20girls%20%E2%80%A6.%20%20(1).jpg"
"Feb 07, 2026 @ 23:20:38.201",b18d2b031cc3b5a8e54552bab6d41fce,https://www.vogue.in/content/how-to-put-together-a-work-outfit-that-you-actually-like,How to put together a work outfit that you actually like,"Sommyyah Awan, Katrina O'Shea and Daribha Lyndem break down their approach to putting together a chic work outfit",Thea Mulchandani,2026-02-06T13:03:34.767Z,"If you’ve ever found yourself at the receiving end of a “This is a school, not a fashion show” reprimand because your skirt was hitched an inch too high, entering the corporate world as an adult can dredge up some embarrassing memories. Unless, of course, you were to make the office your runway. The average officegoer spends a significant amount of their life under fluorescent lights, shuffling between meetings and coffee runs, before slowly dissolving into monotony. So if the corporate world insists on consuming most of your waking hours, the least it can do is bear witness to a fabulous fit. It’s time to shake up those tired corporate dress codes and take a leaf out of the books of these three professionals. “I’m in the office four to five times a week from 9 to 5, that’s a considerable amount of my life,” shares Awan. “If I look my best, I feel good. I work in an environment where I never know who I’m going to meet. And every encounter is an opportunity for a great first impression.” Awan gravitates towards tailoring—suits, Accessories are where Awan has fun, “I love Awan's work outfit staples include: Finance isn’t known for encouraging fashion risks, but O’Shea has carved out a style that feels both personal and unfussy. Her philosophy is simple: start where you are. “It doesn’t have to be zero to a hundred,” she says. “You can introduce pieces gradually and see how they make you feel and how they’re received.” Those small choices build confidence. “If it feels right, keep going,” she says. “Even something small like a sculptural For O’Shea, practicality is important: “If you’re already running late and you’ve got to pull an ironing board out, it’s game over,” she says. Comfort, however, can be negotiated. “I often sacrifice comfort if it means the outfit comes together beautifully. I commute in heels more often than I should, but at the same time, comfort and style don’t have to be mutually exclusive.” Her wardrobe reflects that reality: wide-leg trousers, crisp shirts and O’Shea is also firmly anti-trend. “One of my greatest fears is walking into a room wearing the same thing as someone else,” she says. “I’d have no choice but to go home.” That approach has helped her build a wardrobe she actually enjoys. “It makes getting dressed exciting,” she says. “It feels like I’m constantly inventing and reinventing.” Crucially, her clothes haven’t undermined her credibility. “Once people see that your professionalism and output are unaffected by how you dress, those preconceptions fade away.” O'Shea's work outfit staples include: Lyndem’s approach to office dressing is uncomplicated. “The day I want to wear neutrals, I’ll wear neutrals,” she says. “The day I want to be colourful, I’ll wear colourful clothes.” Her style is eclectic, intuitive and driven by mood rather than rules. “Sometimes the colour combinations I choose are something I’ve just seen on the street, like the wall outside a shop and its shutters. Colour is everywhere in India, so it’s quite easy.” Experimentation is key. “You’re just going to have to mix and match and try everything,” she says. “You try everything and make do with whatever you have. If I see something trendy or something I like, I’ll get it stitched,” she explains, which allows her to personalise trends rather than replicate them. That same mindset carries into traditional wear. Lyndem often looks to Pinterest for inspiration, especially for And when all else fails? “I just wear a jumpsuit,” she laughs. “You zip it up and you’re done.” No second-guessing, no overthinking. Lyndem’s work outfit staples include: ","https://assets.vogue.in/photos/6985cef841753ced2e0090f2/16:9/w_1280,c_limit/DSC_3519.jpeg"
"Feb 07, 2026 @ 23:20:39.446",1606ab126dee25ac72ef5e7ec6448911,https://www.vogue.in/content/triptii-dimris-burnt-orange-anarkali-clusters-mirror-work-along-the-bodice,Triptii Dimri’s burnt-orange anarkali clusters mirror work along the bodice,"Paired with straight-fit pants, organza layers and traditional jewellery",Vogue Staff,2026-02-05T12:34:22.861Z,"Triptii Dimri stepped out for Netflix's The silhouette features a fitted strapless bodice with a deep plunge that accentuates her neckline, before opening out at the back and fastened by a dori. The empire waistline is fully embroidered in fragments of mirror work and floral motifs, which gently dissolve into faint Lakshmi Lehr emphasised the look's festive theme by accessorising it with earrings from Mortantra. A stack of gold bangles and rings curated from Maya Sanghavi and Shri Paramani jewels adorns the hands for added glamour. Seema Mane pinned her locks in a half-updo style. The beauty look was kept “Amplify the desi charm of this look. Swap the strappy sandals for a pair of leather juttis, add an embroidered potli with tassels and flowers to the hair. Take it even further by adding a stack of bangles to both hands,” says Vogue India fashion associate Manglien Gangte. ","https://assets.vogue.in/photos/6984293b11019219c3f034de/16:9/w_1280,c_limit/%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F.jpg"
"Feb 07, 2026 @ 23:20:40.724",7fdf2fd5738d84bbe06ba425c6921f8e,https://www.vogue.in/content/in-2026-ballet-flats-should-be-paired-with-everything,"In 2026, ballet flats should be paired with everything","If 2025 was the year ballet flats came back, 2026 is the year we’re pairing them with everything. Here’s how the street-style set is wearing theirs, whatever the weather.",Laura Cerón,2026-02-05T10:01:41.584Z,"If any footwear trend dominated 2025, it was undoubtedly the Add a pair of well-chosen Ballerinas teamed with sweatpants, sweatshirts, or a techy shellsuit is a A combination that will be instantly familiar to anyone who spent their formative years on Tumblr, leggings with ballet flats immediately call to mind Alexa Chung in the 2010s, strutting around New York in her Charlotte Olympia Kitty Whether you’re in a rush or simply want something that works, this classic combination is always the answer. Paired with straight-leg jeans and a Ballerinas worn with tailored trousers are the ","https://assets.vogue.in/photos/698423266d017fd697227a82/16:9/w_1280,c_limit/GettyImages-2204539169.jpg"
"Feb 07, 2026 @ 23:20:41.876",ad6189d7868aa54aede9c31eb6e025f2,https://www.vogue.in/content/samantha-ruth-prabhus-jean-paul-gaultier-mariniere-top-breaks-into-fringe,Samantha Ruth Prabhu’s Jean Paul Gaultier marinière top breaks into fringe,The monochrome look is paired with metal accents and no-makeup makeup,Vogue Staff,2026-02-04T16:58:54.970Z,"Samantha Ruth Prabhu stepped out for Paired with black flared trousers, the monochrome palette carries across her ensemble with black YSL Opyum pumps and a Hermès Kelly Cut. Metal accents keep the look minimal, with a bangle, watch and Gold Flick earrings, one of Bhatia’s creations. The fringe feels current, having crept back into collections across global runways through texture and embellishment. In the past few seasons, it has surfaced at houses like Bottega Veneta, Alaïa, Burberry, Chanel, Kresha Bajaj and more. Here, it appears not at the hem but as a structural interruption, changing how the top moves as the body does. Her hair is slicked back, and makeup stays understated with light-smoky eyes, soft blush and a nude lip on a luminous “The look needs nothing else, but if you dare, add a hint of gold. Think of a metal breastplate glinting through that slit down to the waistline of the trousers. Not only will this add structure to the fringed top, it will also instantly elevate it to high-fashion brackets,” says Vogue India fashion associate Manglien Gangte. ","https://assets.vogue.in/photos/6982da3f1c9baf5740ae248b/16:9/w_1280,c_limit/GettyImages-2259279135.jpg"
"Feb 07, 2026 @ 23:20:42.920",ffee0b511089d49863639575fc33daeb,https://www.vogue.in/content/sreeleelas-tartan-ensemble-shifts-shape-at-the-waist,Sreeleela's tartan ensemble shifts shape at the waist,From AFEW Rahul Mishra’s Silk Route collection showcased at Lakmē Fashion Week and shaped by cross-cultural exchange,Vogue Staff,2026-02-03T15:15:13.287Z,"Sreeleela’s plaid look from AFEW Rahul Mishra Fall–Winter 2025 shifted attention away from the body’s usual lines. Instead of narrowing at the waist, the silhouette widened there, using volume as its defining move. Cut in Scottish tartan, the fabric brought familiarity to an otherwise unconventional shape. The bustier opens with a dramatic pannier-like expansion at the waist. The volume sat firmly at the midsection, while the lower half dropped straight, allowing the interruption in shape to stand on its own. Seen within AFEW Rahul Mishra’s Silk Route collection at Lakmē Fashion Week, the ensemble pushes proportions at a time when many silhouettes remain cautious. The emphasis here was not accents or ornamentation, but shape as structure. Malkit J Gill keeps the accessories limited to black pumps, drop earrings from Outhouse that mirror the rounded volume introduced at the waist. Raashika Shetty kept the eyes as the focus of the beauty look with fluttery lashes, a natural flush on the cheeks and a nude lip. “Lean into the drama of the silhouette by adding a Napoleon bolero to accentuate the pannier and balance its structure. Keep the hair sleek and away from the face, and add smoky eyes for that military effect. Take it even further with a pair of lace-up high-heeled boots,” says Vogue India fashion associate Manglien Gangte. ","https://assets.vogue.in/photos/69818023a2d6ac207e4e5c22/16:9/w_1280,c_limit/A%20lil%20dramatic%20...@afew.rahulmishra%20%E2%9C%A8.jpg"
"Feb 07, 2026 @ 23:20:44.328",ce616e6f558a3f80181489fa2f4a1218,https://www.vogue.in/content/madhuri-dixit-nenes-jayanti-reddy-sari-traces-its-emerald-silk-with-zardozi,Madhuri Dixit Nene’s Jayanti Reddy sari traces its emerald silk with zardozi,"The blouse is fully worked, with the neckline carving out the only pause in the surface",Vogue Staff,2026-02-02T14:00:23.770Z,"Madhuri Dixit Nene’s emerald green silk The blouse is fully embroidered to match, with a deep neckline at the front and an open back secured with a tie-up dori. The embroidery across the blouse is tighter and more compact than on the sari, creating a clear visual contrast. Styled by Disha C Punjabi, the jewellery stays within the traditional vocabulary. Dangling jhumkas from Khurana Jewellery House are paired with a kundan bangle and a statement ring from Maya Sanghavi. Ritika Turakhia works with warm brown tones on the eyes and a reddish-brown lip, keeping the skin luminous and even. Sheettal F Khan leaves the hair loose in loose waves akin to the softness of the drape. “Keep the ring but leave the wrists bare; the embroidery is already doing the heavy-lifting. If you still want to, a couple of slinky gold bangles should just hit the right spot. Add an embroidered gold potli with tassels to add some light movements to the look,” says Vogue India fashion associate Manglien Gangte. ","https://assets.vogue.in/photos/6980ad69e556304e9a212371/16:9/w_1280,c_limit/SnapInsta.to_626365633_18552444388052425_786484958423409839_n.jpg"
